Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2023-01-09T07:00,0.530,0.910,3.606,4.028,78.37,28.300
2023-01-09T07:30,0.501,1.140,3.614,4.222,64.37,28.350
2023-01-09T08:00,0.508,0.880,3.510,4.126,71.37,28.300
2023-01-09T08:30,0.513,0.920,3.587,4.127,75.37,28.300
2023-01-09T09:00,0.495,0.830,3.508,3.964,73.37,28.350
2023-01-09T09:30,0.470,0.830,3.467,4.486,80.37,28.400
2023-01-09T10:00,0.465,0.760,3.578,4.605,80.37,28.550
2023-01-09T10:30,0.446,0.820,3.518,4.812,78.37,28.750
2023-01-09T11:00,0.405,0.680,3.491,3.956,67.37,28.550
2023-01-09T11:30,0.369,0.640,3.460,3.960,77.37,28.550
2023-01-09T12:00,0.371,0.800,3.458,3.920,92.37,28.900
2023-01-09T12:30,0.345,0.700,3.333,3.877,81.37,29.100
2023-01-09T13:00,0.340,0.640,3.423,8.580,77.37,29.100
2023-01-09T13:30,0.308,0.520,3.319,7.867,37.37,29.100
2023-01-09T14:00,0.320,0.610,3.286,7.360,46.37,29.150
2023-01-09T14:30,0.319,0.510,3.414,4.228,60.37,29.150
2023-01-09T15:00,0.320,0.550,3.448,8.027,40.37,29.200
2023-01-09T15:30,0.312,0.680,3.298,5.476,37.37,29.150
2023-01-09T16:00,0.326,0.610,3.150,8.135,32.37,29.050
2023-01-09T16:30,0.337,0.630,3.013,8.121,40.37,28.950
2023-01-09T17:00,0.341,0.610,3.008,2.283,37.37,28.900
2023-01-09T17:30,0.343,0.710,2.880,2.422,63.37,28.800
2023-01-09T18:00,0.363,0.640,3.007,2.608,61.37,28.750
2023-01-09T18:30,0.386,0.730,2.897,2.640,73.37,28.750
2023-01-09T19:00,0.390,0.790,2.935,2.796,71.37,28.700
2023-01-09T19:30,0.386,0.710,3.011,2.802,68.37,28.600
2023-01-09T20:00,0.382,0.600,3.006,2.794,75.37,28.600
2023-01-09T20:30,0.375,0.650,3.120,3.009,73.37,28.650
2023-01-09T21:00,0.377,0.820,3.071,3.059,68.37,28.650
2023-01-09T21:30,0.369,0.740,3.037,3.005,61.37,28.650
2023-01-09T22:00,0.380,0.710,3.079,3.207,67.37,28.650
2023-01-09T22:30,0.385,0.690,3.088,3.147,56.37,28.650
2023-01-09T23:00,0.386,0.680,3.124,3.149,54.37,28.650
2023-01-09T23:30,0.385,0.650,3.123,3.135,68.37,28.650
2023-01-10T00:00,0.380,0.700,3.118,3.311,67.37,28.650
2023-01-10T00:30,0.371,0.590,3.076,3.259,67.37,28.600
2023-01-10T01:00,0.353,0.560,3.169,3.473,59.37,28.600
2023-01-10T01:30,0.367,0.650,3.069,3.275,61.37,28.550
2023-01-10T02:00,0.360,0.640,3.051,3.054,64.37,28.550
2023-01-10T02:30,0.371,0.620,3.120,3.406,66.37,28.550
2023-01-10T03:00,0.365,0.680,3.026,3.402,61.37,28.550
2023-01-10T03:30,0.360,0.700,3.050,3.303,60.37,28.550
2023-01-10T04:00,0.369,0.650,3.002,3.037,53.37,28.550
2023-01-10T04:30,0.366,0.690,3.012,3.291,56.37,28.500
2023-01-10T05:00,0.367,0.640,2.861,3.317,52.37,28.500
2023-01-10T05:30,0.366,0.880,2.976,3.416,54.37,28.500
2023-01-10T06:00,0.354,0.640,2.936,3.184,66.37,28.500
2023-01-10T06:30,0.357,0.610,2.917,3.414,60.37,28.500
2023-01-10T07:00,0.350,0.890,3.005,3.261,57.37,28.500
2023-01-10T07:30,0.334,0.610,2.970,3.296,70.37,28.500
2023-01-10T08:00,0.313,0.580,3.017,3.518,60.37,28.500
2023-01-10T08:30,0.327,0.610,2.975,3.059,64.37,28.550
2023-01-10T09:00,0.311,0.630,2.989,3.051,59.37,28.550
2023-01-10T09:30,0.296,0.480,2.975,3.147,54.37,28.500
2023-01-10T10:00,0.291,0.540,3.006,4.199,57.37,28.500
2023-01-10T10:30,0.273,0.540,3.032,2.752,80.37,28.650
2023-01-10T11:00,0.259,0.380,3.060,3.359,52.37,28.850
2023-01-10T11:30,0.263,0.450,3.129,3.360,54.37,29.250
2023-01-10T12:00,0.249,0.460,3.193,2.791,57.37,29.450
2023-01-10T12:30,0.230,0.380,3.215,3.055,54.37,29.500
2023-01-10T13:00,0.235,0.400,3.303,3.252,67.37,29.800
2023-01-10T13:30,0.222,0.420,3.233,5.032,49.37,29.800
2023-01-10T14:00,0.212,0.380,3.217,5.331,46.37,29.800
2023-01-10T14:30,0.223,0.360,3.131,5.468,43.37,29.800
2023-01-10T15:00,0.207,0.350,3.066,5.204,43.37,29.750
2023-01-10T15:30,0.218,0.350,3.088,4.697,60.37,29.600
2023-01-10T16:00,0.215,0.360,3.050,5.162,53.37,29.600
2023-01-10T16:30,0.225,0.370,2.807,4.731,49.37,29.600
2023-01-10T17:00,0.232,0.460,2.728,2.093,52.37,29.450
2023-01-10T17:30,0.240,0.410,2.872,2.205,22.37,29.350
2023-01-10T18:00,0.257,0.430,2.631,2.313,22.37,29.250
2023-01-10T18:30,0.274,0.460,2.673,2.369,15.37,29.100
2023-01-10T19:00,0.293,0.570,2.674,2.485,23.37,29.000
2023-01-10T19:30,0.307,0.640,2.847,2.553,33.37,29.050
2023-01-10T20:00,0.303,0.520,2.753,2.686,35.37,29.150
2023-01-10T20:30,0.305,0.560,2.695,2.830,36.37,29.200
2023-01-10T21:00,0.293,0.520,2.794,2.791,47.37,29.150
2023-01-10T21:30,0.353,0.690,2.806,3.050,36.37,29.150
2023-01-10T22:00,0.331,0.630,2.774,2.909,39.37,29.000
2023-01-10T22:30,0.349,0.630,2.871,3.109,37.37,29.000
2023-01-10T23:00,0.347,0.620,2.790,3.206,52.37,29.100
2023-01-10T23:30,0.349,0.580,2.917,3.249,59.37,29.100
2023-01-11T00:00,0.375,0.810,2.952,3.254,45.37,29.100
2023-01-11T00:30,0.347,0.600,2.891,3.108,49.37,29.100
2023-01-11T01:00,0.362,0.640,2.882,3.335,39.37,28.900
2023-01-11T01:30,0.353,0.720,2.886,3.353,56.37,28.900
2023-01-11T02:00,0.403,0.690,2.951,3.090,45.37,28.900
2023-01-11T02:30,0.401,0.800,2.867,3.350,50.37,28.900
2023-01-11T03:00,0.443,0.800,2.840,3.296,47.37,28.850
2023-01-11T03:30,0.439,0.820,2.892,3.471,50.37,28.850
2023-01-11T04:00,0.480,0.860,2.877,3.429,50.37,28.800
2023-01-11T04:30,0.500,0.910,2.977,3.577,50.37,28.750
2023-01-11T05:00,0.499,0.820,3.033,3.588,53.37,28.750
2023-01-11T05:30,0.493,0.970,3.036,3.305,52.37,28.750
2023-01-11T06:00,0.472,0.790,3.077,3.559,47.37,28.750
2023-01-11T06:30,0.479,0.920,3.131,3.671,37.37,28.700
2023-01-11T07:00,0.478,0.780,3.004,3.685,52.37,28.700
2023-01-11T07:30,0.503,1.030,3.085,3.611,45.37,28.750
2023-01-11T08:00,0.513,1.220,3.092,3.488,46.37,28.800
2023-01-11T08:30,0.459,0.850,2.971,3.670,43.37,28.850
2023-01-11T09:00,0.458,0.770,2.925,3.684,47.37,28.900
2023-01-11T09:30,0.466,1.030,2.971,3.576,40.37,28.900
2023-01-11T10:00,0.441,0.770,2.952,3.806,29.37,29.000
2023-01-11T10:30,0.419,0.800,2.876,3.369,42.37,29.000
2023-01-11T11:00,0.405,0.710,2.889,3.504,29.37,29.100
2023-01-11T11:30,0.401,0.740,2.928,3.304,32.37,29.100
2023-01-11T12:00,0.404,0.760,2.804,3.356,42.37,29.100
2023-01-11T12:30,0.409,0.700,2.978,3.604,40.37,29.100
2023-01-11T13:00,0.398,0.900,2.882,3.157,33.37,29.050
2023-01-11T13:30,0.390,0.780,2.980,3.493,29.37,29.100
2023-01-11T14:00,0.384,0.650,2.947,3.253,45.37,29.050
2023-01-11T14:30,0.369,0.670,2.861,3.419,37.37,29.150
2023-01-11T15:00,0.369,0.630,2.936,3.545,53.37,29.200
2023-01-11T15:30,0.366,0.570,2.982,3.168,22.37,29.250
2023-01-11T16:00,0.352,0.700,3.012,3.164,15.37,29.250
2023-01-11T16:30,0.341,0.530,3.014,3.144,15.37,29.200
2023-01-11T17:00,0.345,0.590,2.968,3.210,18.37,29.150
2023-01-11T17:30,0.343,0.630,3.024,3.349,22.37,29.150
2023-01-11T18:00,0.344,0.680,2.977,3.223,26.37,29.100
2023-01-11T18:30,0.322,0.530,2.970,3.170,26.37,29.100
2023-01-11T19:00,0.336,0.600,3.008,3.198,18.37,29.050
2023-01-11T19:30,0.335,0.540,2.843,3.258,14.37,29.050
2023-01-11T20:00,0.363,0.610,2.956,2.999,40.37,29.100
2023-01-11T20:30,0.375,0.640,2.870,3.248,21.37,29.050
2023-01-11T21:00,0.389,0.700,2.796,3.146,21.37,29.150
2023-01-11T21:30,0.414,0.740,2.866,3.102,32.37,29.050
2023-01-11T22:00,0.421,0.770,2.872,3.151,25.37,29.100
2023-01-11T22:30,0.443,0.800,2.876,3.213,30.37,29.050
2023-01-11T23:00,0.465,0.850,2.933,3.326,32.37,29.100
2023-01-11T23:30,0.484,0.900,2.966,3.872,42.37,29.150
2023-01-12T00:00,0.511,1.030,3.040,3.724,28.37,29.100
2023-01-12T00:30,0.508,0.980,3.048,3.484,35.37,29.100
2023-01-12T01:00,0.528,0.850,3.019,3.312,26.37,29.050
2023-01-12T01:30,0.573,1.070,3.121,3.661,28.37,29.050
2023-01-12T02:00,0.548,1.000,3.206,4.041,33.37,29.050
2023-01-12T02:30,0.578,1.080,3.153,3.802,28.37,29.000
2023-01-12T03:00,0.598,1.070,3.221,4.038,37.37,28.950
2023-01-12T03:30,0.585,0.970,3.337,4.231,45.37,28.900
2023-01-12T04:00,0.620,1.100,3.275,4.049,47.37,28.900
2023-01-12T04:30,0.622,1.130,3.416,4.125,50.37,28.850
2023-01-12T05:00,0.600,1.060,3.336,4.405,37.37,28.800
2023-01-12T05:30,0.592,0.930,3.354,3.953,47.37,28.850
2023-01-12T06:00,0.550,0.980,3.275,3.883,36.37,28.800
2023-01-12T06:30,0.501,0.850,3.340,4.035,46.37,28.800
2023-01-12T07:00,0.491,0.960,3.253,3.885,49.37,28.800
2023-01-12T07:30,0.494,0.900,3.153,3.819,46.37,28.800
2023-01-12T08:00,0.469,0.820,3.129,3.748,45.37,28.850
2023-01-12T08:30,0.444,0.730,3.090,3.660,45.37,28.900
2023-01-12T09:00,0.467,0.820,2.876,3.796,49.37,28.900
2023-01-12T09:30,0.489,0.910,2.997,3.598,28.37,28.950
2023-01-12T10:00,0.468,0.920,3.021,3.726,36.37,29.000
2023-01-12T10:30,0.571,1.010,3.169,4.128,70.37,29.050
2023-01-12T11:00,0.528,0.890,3.111,3.534,67.37,29.100
2023-01-12T11:30,0.520,1.050,3.148,3.891,56.37,29.150
2023-01-12T12:00,0.577,1.140,3.143,3.364,78.37,29.200
2023-01-12T12:30,0.585,1.040,3.210,3.737,75.37,29.200
2023-01-12T13:00,0.621,1.470,3.150,3.992,70.37,29.200
2023-01-12T13:30,0.550,0.850,3.096,3.621,59.37,29.200
2023-01-12T14:00,0.586,1.320,3.233,3.748,56.37,29.250
2023-01-12T14:30,0.567,1.100,3.186,3.769,60.37,29.250
2023-01-12T15:00,0.576,0.950,3.238,4.122,84.37,29.200
2023-01-12T15:30,0.566,1.290,3.340,4.222,87.37,29.150
2023-01-12T16:00,0.722,1.320,3.430,4.218,85.37,29.150
2023-01-12T16:30,0.802,1.280,3.503,4.123,64.37,29.050
2023-01-12T17:00,0.784,1.460,3.405,4.205,54.37,29.050
2023-01-12T17:30,0.831,1.450,3.505,4.279,60.37,29.000
2023-01-12T18:00,0.827,1.730,3.533,4.498,54.37,28.950
2023-01-12T18:30,0.851,1.470,3.546,4.306,45.37,28.900
2023-01-12T19:00,0.854,1.560,3.630,4.599,54.37,28.850
2023-01-12T19:30,0.884,1.640,3.638,4.383,54.37,28.800
2023-01-12T20:00,0.945,1.700,3.733,4.489,50.37,28.800
2023-01-12T20:30,0.905,1.670,3.649,4.409,57.37,28.750
2023-01-12T21:00,0.923,1.550,3.652,4.503,54.37,28.750
2023-01-12T21:30,0.992,1.730,3.795,4.217,52.37,28.700
2023-01-12T22:00,0.966,1.520,3.754,4.835,39.37,28.700
2023-01-12T22:30,0.948,1.580,3.666,4.930,50.37,28.700
2023-01-12T23:00,1.029,1.730,3.754,4.505,49.37,28.700
2023-01-12T23:30,0.995,1.650,3.828,4.662,43.37,28.650
2023-01-13T00:00,0.981,1.960,3.822,5.009,42.37,28.650
2023-01-13T00:30,0.852,1.620,3.617,4.401,53.37,28.650
2023-01-13T01:00,0.959,1.470,3.854,4.844,49.37,28.650
2023-01-13T01:30,0.937,1.700,3.910,4.806,47.37,28.650
2023-01-13T02:00,0.928,1.630,3.972,4.928,45.37,28.650
2023-01-13T02:30,0.868,1.650,3.876,4.728,47.37,28.650
2023-01-13T03:00,0.792,1.470,3.769,4.962,46.37,28.650
2023-01-13T03:30,0.806,1.350,3.899,4.835,50.37,28.650
2023-01-13T04:00,0.735,1.180,3.740,4.478,43.37,28.650
2023-01-13T04:30,0.718,1.400,3.655,4.720,35.37,28.650
2023-01-13T05:00,0.731,1.380,3.673,4.913,35.37,28.650
2023-01-13T05:30,0.730,1.380,3.779,4.906,37.37,28.650
2023-01-13T06:00,0.667,1.140,3.686,4.056,37.37,28.600
2023-01-13T06:30,0.637,1.020,3.737,4.326,33.37,28.600
2023-01-13T07:00,0.593,1.110,3.766,5.057,33.37,28.500
2023-01-13T07:30,0.621,1.060,3.737,3.897,35.37,28.350
2023-01-13T08:00,0.585,1.120,3.706,5.044,37.37,28.500
2023-01-13T08:30,0.549,0.980,3.642,4.499,32.37,28.600
2023-01-13T09:00,0.524,0.810,3.658,4.204,22.37,28.600
2023-01-13T09:30,0.463,0.820,3.586,4.944,19.37,28.600
2023-01-13T10:00,0.476,0.810,3.679,4.827,35.37,28.650
2023-01-13T10:30,0.473,0.820,3.538,4.830,22.37,28.700
2023-01-13T11:00,0.475,0.820,3.609,4.594,53.37,28.750
2023-01-13T11:30,0.483,0.790,3.667,4.811,49.37,28.750
2023-01-13T12:00,0.475,0.790,3.675,4.609,39.37,28.700
2023-01-13T12:30,0.508,0.840,3.732,3.959,50.37,28.750
2023-01-13T13:00,0.656,1.240,3.821,4.475,49.37,28.750
2023-01-13T13:30,0.666,1.380,3.572,4.855,46.37,28.700
2023-01-13T14:00,0.679,1.210,3.621,4.043,52.37,28.700
2023-01-13T14:30,0.691,1.160,3.579,4.197,47.37,28.750
2023-01-13T15:00,0.708,1.140,3.649,4.714,53.37,28.800
2023-01-13T15:30,0.646,1.190,3.578,4.109,50.37,28.800
2023-01-13T16:00,0.743,1.240,3.617,4.396,49.37,28.800
2023-01-13T16:30,0.710,1.220,3.580,4.311,53.37,28.800
2023-01-13T17:00,0.745,1.420,3.516,4.138,63.37,28.800
2023-01-13T17:30,0.776,1.260,3.547,4.108,56.37,28.800
2023-01-13T18:00,0.824,1.450,3.558,4.218,59.37,28.800
2023-01-13T18:30,0.898,1.530,3.634,4.364,59.37,28.700
2023-01-13T19:00,0.918,1.540,3.681,4.491,56.37,28.650
2023-01-13T19:30,1.114,1.830,3.783,4.882,84.37,28.700
2023-01-13T20:00,1.034,1.980,3.764,4.762,81.37,28.750
2023-01-13T20:30,1.162,2.030,4.015,4.911,78.37,28.700
2023-01-13T21:00,1.078,2.240,3.872,4.940,80.37,28.650
2023-01-13T21:30,1.020,1.730,3.794,4.821,75.37,28.650
2023-01-13T22:00,1.132,1.960,4.113,4.714,63.37,28.650
2023-01-13T22:30,1.179,2.210,4.040,5.166,61.37,28.650
2023-01-13T23:00,1.198,2.250,4.248,5.186,47.37,28.600
2023-01-13T23:30,1.100,2.330,3.940,4.718,45.37,28.450
2023-01-14T00:00,1.060,1.900,3.944,4.945,47.37,28.400
2023-01-14T00:30,1.069,1.690,4.125,5.181,60.37,28.300
2023-01-14T01:00,1.109,1.870,4.330,4.844,43.37,28.050
2023-01-14T01:30,1.221,1.960,4.230,4.803,49.37,28.050
2023-01-14T02:00,1.111,1.860,4.277,4.966,46.37,27.900
2023-01-14T02:30,1.101,2.040,4.292,5.293,40.37,28.050
2023-01-14T03:00,1.193,2.370,4.381,5.614,43.37,28.200
2023-01-14T03:30,1.140,2.260,4.148,5.493,39.37,28.300
2023-01-14T04:00,1.097,2.000,4.209,4.706,40.37,28.250
2023-01-14T04:30,1.072,1.950,4.205,5.192,39.37,28.300
2023-01-14T05:00,0.999,1.670,4.093,5.288,37.37,28.250
2023-01-14T05:30,0.928,1.420,4.097,4.622,37.37,28.250
2023-01-14T06:00,0.924,1.620,4.250,4.958,47.37,28.100
2023-01-14T06:30,0.914,1.440,4.266,5.346,36.37,28.000
2023-01-14T07:00,0.850,1.470,4.191,5.478,46.37,28.050
2023-01-14T07:30,0.820,1.440,3.953,5.346,39.37,28.050
2023-01-14T08:00,0.892,1.620,3.896,5.607,45.37,28.150
2023-01-14T08:30,0.881,1.400,3.935,4.610,42.37,28.350
2023-01-14T09:00,1.006,1.730,3.720,4.499,36.37,28.400
2023-01-14T09:30,1.065,1.760,3.974,5.754,29.37,28.550
2023-01-14T10:00,1.075,1.890,3.905,6.130,36.37,28.400
2023-01-14T10:30,1.254,2.360,4.012,4.894,40.37,28.500
2023-01-14T11:00,1.362,2.570,4.173,5.469,47.37,28.450
2023-01-14T11:30,1.319,2.290,4.119,5.069,39.37,28.450
2023-01-14T12:00,1.495,2.860,4.260,5.650,45.37,28.400
2023-01-14T12:30,1.567,2.740,4.509,5.633,47.37,28.400
2023-01-14T13:00,1.437,2.490,4.317,5.506,47.37,28.150
2023-01-14T13:30,1.548,2.530,4.488,5.496,53.37,28.150
2023-01-14T14:00,1.641,2.660,4.428,5.977,47.37,28.100
2023-01-14T14:30,1.503,2.350,4.329,5.797,53.37,28.150
2023-01-14T15:00,1.705,2.590,4.476,5.464,54.37,28.250
2023-01-14T15:30,1.583,2.660,4.352,5.913,67.37,28.300
2023-01-14T16:00,1.643,3.370,4.505,5.846,63.37,28.250
2023-01-14T16:30,1.759,3.190,4.309,5.547,57.37,28.250
2023-01-14T17:00,1.852,3.010,4.625,6.300,74.37,28.250
2023-01-14T17:30,1.939,3.350,4.768,6.362,74.37,28.250
2023-01-14T18:00,2.098,4.230,5.030,6.523,71.37,28.250
2023-01-14T18:30,1.908,2.940,4.883,6.191,80.37,28.300
2023-01-14T19:00,2.002,3.450,4.774,6.132,77.37,28.300
2023-01-14T19:30,2.158,3.620,4.941,6.231,84.37,28.300
2023-01-14T20:00,1.874,3.510,4.854,6.547,75.37,28.300
2023-01-14T20:30,1.846,3.520,4.677,6.333,77.37,28.350
2023-01-14T21:00,2.074,3.500,4.720,5.972,77.37,28.300
2023-01-14T21:30,2.008,3.830,4.826,6.376,77.37,28.250
2023-01-14T22:00,1.912,3.210,4.844,6.177,78.37,28.250
2023-01-14T22:30,1.959,2.960,4.789,6.368,77.37,28.250
2023-01-14T23:00,1.884,2.870,4.728,6.039,74.37,28.200
2023-01-14T23:30,1.734,2.790,4.634,6.509,82.37,28.200
2023-01-15T00:00,1.757,2.760,4.618,6.590,85.37,28.200
2023-01-15T00:30,1.835,2.870,4.680,6.329,71.37,28.200
2023-01-15T01:00,1.817,3.600,4.682,6.431,74.37,28.200
2023-01-15T01:30,1.552,2.780,4.602,6.355,82.37,28.150
2023-01-15T02:00,1.492,3.280,4.407,6.157,82.37,28.150
2023-01-15T02:30,1.504,2.920,4.363,5.968,80.37,28.100
2023-01-15T03:00,1.403,2.150,4.329,5.959,87.37,28.100
2023-01-15T03:30,1.335,2.220,4.132,5.509,82.37,28.050
2023-01-15T04:00,1.171,2.400,4.064,5.859,82.37,28.050
2023-01-15T04:30,0.993,1.620,3.830,5.476,87.37,28.000
2023-01-15T05:00,0.950,1.550,4.053,5.353,87.37,28.000
2023-01-15T05:30,0.877,1.840,3.876,4.949,84.37,28.000
2023-01-15T06:00,0.790,1.350,3.830,5.648,82.37,28.000
2023-01-15T06:30,0.718,1.270,3.621,5.947,73.37,28.000
2023-01-15T07:00,0.712,1.460,3.536,5.806,80.37,28.000
2023-01-15T07:30,0.757,1.250,3.614,4.707,80.37,28.050
2023-01-15T08:00,0.759,1.260,3.478,3.482,77.37,28.000
2023-01-15T08:30,0.793,1.660,3.583,4.405,47.37,28.050
2023-01-15T09:00,0.811,1.550,3.768,4.117,60.37,27.650
2023-01-15T09:30,0.866,1.640,3.680,4.220,50.37,27.650
2023-01-15T10:00,0.916,1.460,3.991,4.314,50.37,27.650
2023-01-15T10:30,0.870,1.360,3.963,4.388,52.37,27.350
2023-01-15T11:00,0.843,1.560,4.044,4.487,46.37,27.000
2023-01-15T11:30,0.798,1.500,3.958,4.460,49.37,27.150
2023-01-15T12:00,0.769,1.460,3.995,6.751,46.37,27.100
2023-01-15T12:30,0.763,1.400,4.098,4.700,49.37,27.100
2023-01-15T13:00,0.724,1.200,4.107,6.856,32.37,27.100
2023-01-15T13:30,0.719,1.220,4.051,5.956,57.37,27.200
2023-01-15T14:00,0.700,1.180,4.168,6.595,42.37,27.350
2023-01-15T14:30,0.651,1.120,4.154,6.142,56.37,27.900
2023-01-15T15:00,0.677,1.050,4.478,5.776,42.37,28.650
2023-01-15T15:30,0.642,1.060,4.509,6.179,40.37,28.550
2023-01-15T16:00,0.598,0.920,4.411,6.619,33.37,28.450
2023-01-15T16:30,0.583,0.900,4.465,6.368,43.37,28.600
2023-01-15T17:00,0.582,0.910,4.692,5.971,45.37,28.550
2023-01-15T17:30,0.569,1.120,4.668,7.266,40.37,28.350
2023-01-15T18:00,0.531,0.900,4.683,6.761,39.37,27.900
2023-01-15T18:30,0.529,0.970,4.676,6.379,33.37,27.550
2023-01-15T19:00,0.533,0.860,4.760,6.578,45.37,27.600
2023-01-15T19:30,0.507,0.810,4.776,6.189,47.37,27.350
2023-01-15T20:00,0.513,0.930,4.714,7.000,35.37,27.150
2023-01-15T20:30,0.522,0.830,4.754,7.002,37.37,27.000
2023-01-15T21:00,0.502,0.930,4.670,6.128,45.37,27.000
2023-01-15T21:30,0.497,0.810,4.799,6.782,40.37,26.950
2023-01-15T22:00,0.468,0.810,4.775,6.579,54.37,26.900
2023-01-15T22:30,0.465,0.930,4.735,6.349,33.37,26.950
2023-01-15T23:00,0.485,0.870,4.913,6.172,43.37,27.050
2023-01-15T23:30,0.459,0.780,4.838,5.818,39.37,27.000
2023-01-16T00:00,0.450,0.740,4.829,6.160,32.37,27.050
2023-01-16T00:30,0.439,0.740,4.583,6.479,42.37,27.250
2023-01-16T01:00,0.442,0.710,4.516,5.968,40.37,27.250
2023-01-16T01:30,0.474,0.750,4.123,5.812,39.37,27.300
2023-01-16T02:00,0.514,0.950,4.018,6.004,46.37,27.500
2023-01-16T02:30,0.510,0.940,3.897,5.177,43.37,27.350
2023-01-16T03:00,0.507,0.870,3.642,5.512,35.37,27.150
2023-01-16T03:30,0.506,0.810,3.850,5.869,33.37,26.750
2023-01-16T04:00,0.526,0.870,4.065,5.996,39.37,26.350
2023-01-16T04:30,0.605,1.020,3.988,4.228,39.37,26.400
2023-01-16T05:00,0.656,1.460,3.910,4.201,57.37,26.600
2023-01-16T05:30,0.718,1.410,4.029,5.634,54.37,27.050
2023-01-16T06:00,0.765,1.270,4.160,4.947,32.37,27.250
2023-01-16T06:30,0.742,1.340,4.159,5.013,33.37,27.150
2023-01-16T07:00,0.717,1.150,4.176,4.678,30.37,27.000
2023-01-16T07:30,0.687,1.060,4.188,4.902,35.37,26.750
2023-01-16T08:00,0.634,1.170,4.042,5.796,35.37,26.700
2023-01-16T08:30,0.602,1.010,4.239,5.605,16.37,26.500
2023-01-16T09:00,0.581,1.080,4.374,5.508,33.37,26.450
2023-01-16T09:30,0.541,0.870,4.326,5.618,33.37,26.600
2023-01-16T10:00,0.538,0.990,4.346,5.615,36.37,26.700
2023-01-16T10:30,0.529,0.840,4.527,6.115,37.37,26.850
2023-01-16T11:00,0.486,0.800,4.606,6.153,28.37,26.950
2023-01-16T11:30,0.551,1.090,4.481,5.633,45.37,27.050
2023-01-16T12:00,0.536,0.870,4.576,5.481,36.37,27.200
2023-01-16T12:30,0.515,0.870,4.550,5.542,29.37,27.350
2023-01-16T13:00,0.522,0.860,4.690,5.654,36.37,27.500
2023-01-16T13:30,0.467,0.800,4.513,5.864,25.37,27.650
2023-01-16T14:00,0.470,0.750,4.514,5.313,26.37,27.700
2023-01-16T14:30,0.497,0.930,4.646,6.005,25.37,27.750
2023-01-16T15:00,0.503,0.780,4.532,5.504,29.37,27.850
2023-01-16T15:30,0.488,0.800,4.665,5.814,25.37,27.950
2023-01-16T16:00,0.460,0.800,4.510,5.590,16.37,28.050
2023-01-16T16:30,0.458,0.670,4.440,4.684,28.37,28.150
2023-01-16T17:00,0.482,0.860,4.531,5.784,36.37,28.200
2023-01-16T17:30,0.459,0.730,4.493,5.681,32.37,28.250
2023-01-16T18:00,0.441,0.770,4.361,4.824,26.37,28.200
2023-01-16T18:30,0.450,0.760,4.436,4.720,21.37,28.250
2023-01-16T19:00,0.439,0.690,4.452,4.711,23.37,28.200
2023-01-16T19:30,0.431,0.770,4.414,5.328,28.37,28.150
2023-01-16T20:00,0.405,0.730,4.561,5.999,26.37,28.150
2023-01-16T20:30,0.384,0.870,4.245,4.614,39.37,28.150
2023-01-16T21:00,0.402,0.650,4.383,5.347,32.37,28.100
2023-01-16T21:30,0.370,0.680,4.164,5.978,12.37,28.100
2023-01-16T22:00,0.377,0.760,4.220,5.471,33.37,28.100
2023-01-16T22:30,0.386,0.570,4.120,5.740,32.37,28.100
2023-01-16T23:00,0.384,0.700,4.091,5.793,32.37,28.100
2023-01-16T23:30,0.372,0.590,3.964,5.813,25.37,28.100
2023-01-17T00:00,0.383,0.610,3.616,5.058,29.37,28.050
2023-01-17T00:30,0.451,0.770,3.294,5.343,26.37,28.050
2023-01-17T01:00,0.385,0.670,3.201,5.323,28.37,28.050
2023-01-17T01:30,0.364,0.650,3.367,5.782,26.37,27.950
2023-01-17T02:00,0.350,0.650,3.484,5.327,23.37,27.850
2023-01-17T02:30,0.423,0.750,3.601,4.621,28.37,27.450
2023-01-17T03:00,0.529,0.850,3.681,3.812,4.37,27.400
2023-01-17T03:30,0.567,1.150,3.779,4.384,14.37,27.300
2023-01-17T04:00,0.550,0.920,3.774,4.802,16.37,27.200
2023-01-17T04:30,0.611,1.000,3.912,4.114,19.37,27.200
2023-01-17T05:00,0.633,1.030,3.933,5.218,21.37,27.200
2023-01-17T05:30,0.617,1.210,3.657,5.338,21.37,27.400
2023-01-17T06:00,0.601,1.030,3.678,5.609,8.37,27.600
2023-01-17T06:30,0.578,1.040,3.934,5.511,16.37,27.550
2023-01-17T07:00,0.530,0.890,3.968,5.205,16.37,27.250
2023-01-17T07:30,0.478,1.040,3.896,5.463,16.37,27.350
2023-01-17T08:00,0.469,0.770,4.182,5.438,18.37,27.400
2023-01-17T08:30,0.445,0.750,4.240,5.103,21.37,27.400
2023-01-17T09:00,0.434,0.750,4.199,4.932,21.37,27.350
2023-01-17T09:30,0.397,0.760,4.087,6.145,22.37,27.350
2023-01-17T10:00,0.393,0.610,4.040,5.658,11.37,27.400
2023-01-17T10:30,0.400,0.720,4.264,5.287,23.37,27.650
2023-01-17T11:00,0.369,0.730,4.227,5.755,22.37,27.600
2023-01-17T11:30,0.387,0.710,4.133,5.519,22.37,27.600
2023-01-17T12:00,0.395,0.840,4.137,5.494,18.37,27.750
2023-01-17T12:30,0.355,0.640,3.996,5.610,15.37,27.750
2023-01-17T13:00,0.342,0.550,4.038,5.488,18.37,27.800
2023-01-17T13:30,0.349,0.550,4.170,5.461,18.37,27.900
